amount,duration,payments,same_district,frequency,has_disponent,gender,region,nr_inhabitants,nr_municip_inhabitants_499,nr_municip_inhabitants_500_1999,nr_municip_inhabitants_2000_9999,nr_municip_inhabitants_10000,nr_cities,ratio_urban_inhabitants,average_salary,ratio_entrepeneurs,avg_crimes,avg_unemployment,criminality_growth,unemployment_growth,avg_amount_credit,avg_amount_withdrawal,avg_amount_total,min_amount,max_amount,credit_ratio,avg_balance,num_trans,min_balance,std_balance,negative_balance,last_balance,last_balance_negative,age_when_loan,days_between,loan_status,has_card
71064,36,1974,True,1,0,0,3,85852,41,23,4,2,4,0.598,8965.0,0.104,0.031886269393840566,7.655,0.001968503937007874,1.1500000000000004,5424.681818181818,-3103.176470588235,-533.1369863013699,-13600,22908,0.3013698630136986,33815.7260,73,700,9685.800891575273,0,31397.0000,0,48,403,0,False
123216,48,2567,True,1,1,0,3,85852,41,23,4,2,4,0.598,8965.0,0.104,0.031886269393840566,7.655,0.001968503937007874,1.1500000000000004,15557.93023255814,-10162.5,575.1553398058253,-59200,46813,0.4174757281553398,70980.4757,103,700,29268.858473580727,0,77581.0000,0,18,561,0,False
176148,36,4893,True,1,0,0,3,85852,41,23,4,2,4,0.598,8965.0,0.104,0.031886269393840566,7.655,0.001968503937007874,1.1500000000000004,10204.42857142857,-21900.0,-1469.909090909091,-30400,34881,0.6363636363636364,42175.3636,11,1100,18010.232996689447,0,53593.0000,0,32,135,0,False
96768,36,2688,True,1,1,0,3,85852,41,23,4,2,4,0.598,8965.0,0.104,0.031886269393840566,7.655,0.001968503937007874,1.1500000000000004,16277.0,-9064.3,3169.4310344827586,-41300,48172,0.4827586206896552,52926.0690,58,900,23244.40102243539,0,37396.0000,0,28,364,0,False
167100,60,2785,True,1,1,0,6,145688,22,41,13,2,5,0.40700000000000003,8544.0,0.109,0.019304953050354182,1.5750000000000002,0.0012835648783702158,0.5700000000000001,13376.291666666666,-11370.219512195123,-2233.0461538461536,-49200,49980,0.36923076923076925,63804.3077,65,1100,27004.889455813554,0,39310.0000,0,24,335,0,False
37908,12,3159,True,1,0,0,6,145688,22,41,13,2,5,0.40700000000000003,8544.0,0.109,0.019304953050354182,1.5750000000000002,0.0012835648783702158,0.5700000000000001,7234.5,-5400.783783783784,-429.5245901639344,-22479,18954,0.39344262295081966,40559.3770,61,800,12342.389612617048,0,58414.0000,0,19,460,0,False
320592,48,6679,True,1,1,0,6,145688,22,41,13,2,5,0.40700000000000003,8544.0,0.109,0.019304953050354182,1.5750000000000002,0.0012835648783702158,0.5700000000000001,16860.916666666668,-9981.458333333334,-1034.0,-46600,60108,0.3333333333333333,59108.6667,72,500,20640.36819560155,0,69149.0000,0,25,465,0,True
192744,36,5354,True,1,1,1,6,145688,22,41,13,2,5,0.40700000000000003,8544.0,0.109,0.019304953050354182,1.5750000000000002,0.0012835648783702158,0.5700000000000001,15593.727272727272,-12873.0,2038.142857142857,-34100,49871,0.5238095238095238,66087.0476,21,200,29539.207561792933,0,31999.0000,0,32,137,0,False
46176,48,962,True,1,0,1,6,145688,22,41,13,2,5,0.40700000000000003,8544.0,0.109,0.019304953050354182,1.5750000000000002,0.0012835648783702158,0.5700000000000001,8225.555555555555,-8325.0,3133.076923076923,-13400,18109,0.6923076923076923,34190.6923,13,1000,14018.000035035258,0,38725.0000,0,30,161,0,False
182640,48,3805,True,1,0,0,6,145688,22,41,13,2,5,0.40700000000000003,8544.0,0.109,0.019304953050354182,1.5750000000000002,0.0012835648783702158,0.5700000000000001,10854.375,-8620.235294117647,822.0,-23900,34246,0.48484848484848486,37615.0000,33,600,14082.59086656825,0,23898.0000,0,54,242,0,False
65184,12,5432,False,1,0,1,1,75232,55,26,4,1,5,0.41700000000000004,8980.0,0.111,0.03746411101658868,2.08,-0.00014621437686091024,0.26,12900.869565217392,-8852.695652173914,-1601.5072463768115,-39900,48891,0.3333333333333333,45324.7391,69,900,16975.565767312528,0,67995.0000,0,36,448,0,False
270384,48,5633,True,1,0,1,1,75232,55,26,4,1,5,0.41700000000000004,8980.0,0.111,0.03746411101658868,2.08,-0.00014621437686091024,0.26,12166.416666666666,-8706.976744186046,-1229.9402985074628,-30800,50696,0.3582089552238806,45227.4776,67,700,15816.53170498741,0,57835.0000,0,34,437,0,False
193968,36,5388,True,0,0,1,4,226122,32,50,7,4,4,0.626,8994.0,0.11,0.041747375310673,4.295,-0.0020519896339144354,0.9900000000000002,12074.235294117647,-22062.5,1150.48,-54200,41783,0.68,62161.8400,25,800,27412.435707437606,0,80780.0000,0,21,197,0,False
45768,12,3814,False,2,0,0,4,226122,32,50,7,4,4,0.626,8994.0,0.11,0.041747375310673,4.295,-0.0020519896339144354,0.9900000000000002,4412.761904761905,-10550.0,2018.72,-23900,36574,0.84,32284.3600,25,800,14525.012586238952,0,54428.0000,0,17,274,0,False
137880,60,2298,False,2,0,1,4,226122,32,50,7,4,4,0.626,8994.0,0.11,0.041747375310673,4.295,-0.0020519896339144354,0.9900000000000002,6527.1,-4413.658536585366,209.19718309859155,-20848,20684,0.4225352112676056,24598.1549,71,322,11912.292044973092,0,19967.0000,0,31,486,1,False
309552,48,6449,True,1,0,1,4,226122,32,50,7,4,4,0.626,8994.0,0.11,0.041747375310673,4.295,-0.0020519896339144354,0.9900000000000002,19481.0,-13840.538461538461,4010.285714285714,-50600,58041,0.5357142857142857,56167.5357,28,700,23053.092106641485,0,51799.0000,0,60,241,0,False
217152,36,6032,True,1,0,1,4,226122,32,50,7,4,4,0.626,8994.0,0.11,0.041747375310673,4.295,-0.0020519896339144354,0.9900000000000002,15198.277777777777,-9609.1875,-678.5,-34200,54286,0.36,47743.2400,50,400,18560.603245110327,0,42286.5000,0,21,309,0,True
309600,48,6450,True,2,0,1,4,226122,32,50,7,4,4,0.626,8994.0,0.11,0.041747375310673,4.295,-0.0020519896339144354,0.9900000000000002,17203.882352941175,-11297.423076923076,-29.46511627906977,-34700,58052,0.3953488372093023,59194.3023,43,33501,18290.53965856728,0,35488.0000,0,20,348,0,False
161496,36,4486,True,2,0,1,4,226122,32,50,7,4,4,0.626,8994.0,0.11,0.041747375310673,4.295,-0.0020519896339144354,0.9900000000000002,7017.880952380952,-4428.576271186441,331.33663366336634,-36300,39323,0.4158415841584158,33308.1683,101,500,18970.23758890726,0,29372.0000,0,24,633,0,False
187104,24,7796,True,1,0,0,4,226122,32,50,7,4,4,0.626,8994.0,0.11,0.041747375310673,4.295,-0.0020519896339144354,0.9900000000000002,14695.333333333334,-24578.75,-1014.3,-49500,43502,0.6,64831.0500,20,300,36188.06550297349,0,110128.0000,0,19,141,0,False
29448,12,2454,True,1,0,1,4,226122,32,50,7,4,4,0.626,8994.0,0.11,0.041747375310673,4.295,-0.0020519896339144354,0.9900000000000002,8324.0,-11800.0,4299.2,-13900,22090,0.8,31795.2000,10,22890,6671.693754962079,0,43791.0000,0,48,119,1,False
155616,48,3242,True,1,1,0,4,226122,32,50,7,4,4,0.626,8994.0,0.11,0.041747375310673,4.295,-0.0020519896339144354,0.9900000000000002,5155.163934426229,-3378.7916666666665,535.2781954887218,-36960,26388,0.45864661654135336,43256.5038,133,200,10936.024901946817,0,60694.0000,0,25,691,0,False
24312,12,2026,True,1,0,0,5,93931,74,21,10,1,8,0.569,8427.0,0.107,0.020158414155071275,1.33,0.00041519839030777913,0.41999999999999993,5139.363636363636,-3936.5454545454545,601.4090909090909,-24322,18231,0.5,29378.3788,66,1100,7970.662904953297,0,28462.0000,0,38,455,0,False
170256,24,7094,True,1,0,0,5,93931,74,21,10,1,8,0.569,8427.0,0.107,0.020158414155071275,1.33,0.00041519839030777913,0.41999999999999993,9382.833333333334,-6912.714285714285,-284.0169491525424,-29300,36552,0.4067796610169492,39009.2203,59,19755,12725.148018942378,0,43303.0000,0,29,448,0,False
60156,36,1671,True,1,0,1,5,93931,74,21,10,1,8,0.569,8427.0,0.107,0.020158414155071275,1.33,0.00041519839030777913,0.41999999999999993,17862.5,-14777.08695652174,1889.936170212766,-53600,49767,0.5106382978723404,73344.5532,47,400,35275.89427538332,0,116214.0000,0,19,230,1,False
165960,24,6915,True,1,0,0,5,93931,74,21,10,1,8,0.569,8427.0,0.107,0.020158414155071275,1.33,0.00041519839030777913,0.41999999999999993,19472.066666666666,-8546.70588235294,30.46938775510204,-41300,62235,0.30612244897959184,51283.7143,98,17414,20302.57390639152,0,23696.5000,0,51,561,0,False
22968,36,638,True,1,0,0,5,93931,74,21,10,1,8,0.569,8427.0,0.107,0.020158414155071275,1.33,0.00041519839030777913,0.41999999999999993,4243.1,-3600.0,3530.090909090909,-3600,8200,0.9090909090909091,23324.9091,11,1000,10674.599234159443,0,38831.0000,0,46,120,0,False
115812,36,3217,True,1,0,1,5,93931,74,21,10,1,8,0.569,8427.0,0.107,0.020158414155071275,1.33,0.00041519839030777913,0.41999999999999993,15133.34090909091,-9859.724137931034,921.5980392156863,-50800,49887,0.43137254901960786,57090.1176,102,27691,21037.49586198466,0,41878.0000,0,43,585,0,False
272520,60,4542,True,1,1,1,1,92084,55,29,4,3,5,0.467,10124.0,0.141,0.04412275748229877,0.55,0.005494982841753182,-0.020000000000000018,11629.56,-8660.605263157895,-608.952380952381,-56700,42400,0.3968253968253968,42257.0952,63,1100,23767.106401938974,0,30010.0000,0,54,333,0,False
172080,48,3585,True,1,0,0,1,92084,55,29,4,3,5,0.467,10124.0,0.141,0.04412275748229877,0.55,0.005494982841753182,-0.020000000000000018,10038.833333333334,-11052.92857142857,2268.184210526316,-40100,45518,0.631578947368421,60516.8158,38,200,21071.48968812108,0,58174.6667,0,37,198,0,False
98592,24,4108,True,0,0,0,1,92084,55,29,4,3,5,0.467,10124.0,0.141,0.04412275748229877,0.55,0.005494982841753182,-0.020000000000000018,11223.2,-8557.272727272728,862.0,-24500,36975,0.47619047619047616,56480.3333,21,25019,17129.936811751617,0,53272.0000,0,31,183,0,False
155616,48,3242,True,1,0,0,1,92084,55,29,4,3,5,0.467,10124.0,0.141,0.04412275748229877,0.55,0.005494982841753182,-0.020000000000000018,7569.833333333333,-7240.454545454545,486.6521739130435,-17700,29176,0.5217391304347826,40849.9565,23,22051,10492.668278698478,0,31954.5000,0,37,228,0,False
97632,12,8136,False,1,0,0,5,103347,87,16,7,1,7,0.67,9104.0,0.123,0.022511538796481757,1.79,0.000532187678403824,0.5599999999999998,21695.117647058825,-8647.424242424242,1669.04,-45700,73224,0.34,51152.0200,50,1100,23816.98291429038,0,66930.0000,0,25,301,0,False
191880,60,3198,True,1,0,1,5,103347,87,16,7,1,7,0.67,9104.0,0.123,0.022511538796481757,1.79,0.000532187678403824,0.5599999999999998,14458.173913043478,-9076.522727272728,-997.4477611940298,-59200,46829,0.34328358208955223,52504.6119,67,400,25884.881664299384,0,66252.0000,0,46,272,0,False
30276,12,2523,True,1,0,0,5,103347,87,16,7,1,7,0.67,9104.0,0.123,0.022511538796481757,1.79,0.000532187678403824,0.5599999999999998,2325.4347826086955,-5252.423076923077,-411.0138888888889,-18000,22708,0.6388888888888888,31264.4861,72,8323,11391.59769180905,0,30191.0000,0,57,388,1,False
30276,12,2523,True,1,0,0,5,103347,87,16,7,1,7,0.67,9104.0,0.123,0.022511538796481757,1.79,0.000532187678403824,0.5599999999999998,4498.051282051282,-5557.739130434783,767.6774193548387,-18200,22708,0.6290322580645161,24712.4516,62,715,14779.657656427873,0,15854.0000,0,57,388,1,False
196080,48,4085,True,1,0,1,7,87419,21,11,4,3,9,0.855,8624.0,0.102,0.03475789016117778,2.225,0.003649092302588682,0.8700000000000001,11146.0,-7511.263157894737,1565.2432432432433,-35700,39553,0.4864864864864865,50765.3243,37,900,22408.944701872293,0,91757.0000,0,36,231,0,False
74688,12,6224,True,1,1,0,7,87419,21,11,4,3,9,0.855,8624.0,0.102,0.03475789016117778,2.225,0.003649092302588682,0.8700000000000001,9735.0,-10519.709090909091,-1632.438775510204,-38400,56019,0.4387755102040816,47093.6224,98,1100,20719.038264416457,0,28933.0000,0,49,496,0,False
76908,12,6409,False,1,0,0,1,149893,63,29,6,2,6,0.674,9753.0,0.109,0.03714649783512239,4.845,0.004323083799777174,0.41000000000000014,15286.578947368422,-10853.21568627451,307.59550561797755,-52200,47434,0.42696629213483145,51255.0787,89,1100,23137.65341749182,0,14889.0000,0,48,485,1,False
189060,60,3151,True,0,0,0,1,149893,63,29,6,2,6,0.674,9753.0,0.109,0.03714649783512239,4.845,0.004323083799777174,0.41000000000000014,13504.0,-14528.6,-4016.375,-40300,40011,0.375,70287.2500,24,200,25025.673459552825,0,68946.0000,0,36,203,0,False
402000,60,6700,True,1,0,1,1,149893,63,29,6,2,6,0.674,9753.0,0.109,0.03714649783512239,4.845,0.004323083799777174,0.41000000000000014,2627.8260869565215,-2501.6315789473683,307.35714285714283,-7600,7610,0.5476190476190477,21617.0714,42,200,8408.705957271328,0,14660.0000,0,16,315,0,False
25944,24,1081,True,1,0,0,3,118650,8,8,5,1,3,0.856,9832.0,0.114,0.050214917825537296,3.9000000000000004,-0.008209018120522545,1.1600000000000006,12907.722222222223,-5249.2307692307695,5293.5161290322585,-29900,36290,0.5806451612903226,60270.1613,31,600,16586.59154761864,0,69399.0000,0,34,260,0,False
198240,24,8260,True,1,0,1,3,118650,8,8,5,1,3,0.856,9832.0,0.114,0.050214917825537296,3.9000000000000004,-0.008209018120522545,1.1600000000000006,6564.222222222223,-5650.0,4343.454545454545,-9300,19455,0.8181818181818182,32132.0000,11,300,13101.573874920523,0,35344.0000,0,39,160,0,False
104808,12,8734,True,1,1,1,6,125832,151,41,2,3,5,0.483,8512.0,0.102,0.01728495136372306,3.815,-0.0011443829868395957,0.6100000000000003,8757.636363636364,-4977.866666666667,833.3076923076923,-16400,25970,0.4230769230769231,37851.2692,26,500,11795.704702454821,0,28015.0000,0,54,186,0,False
151560,24,6315,True,1,0,1,6,125832,151,41,2,3,5,0.483,8512.0,0.102,0.01728495136372306,3.815,-0.0011443829868395957,0.6100000000000003,11514.4,-15165.818181818182,-2460.9523809523807,-37200,37890,0.47619047619047616,52736.5714,21,300,23773.089937937788,0,21323.0000,0,41,194,0,False
79632,24,3318,True,1,0,0,6,125832,151,41,2,3,5,0.483,8512.0,0.102,0.01728495136372306,3.815,-0.0011443829868395957,0.6100000000000003,13424.6,-18408.0,4329.571428571428,-27300,66165,0.7142857142857143,75300.4286,7,45123,23719.902576631674,0,89747.0000,0,35,141,0,False
465072,48,9689,True,1,1,1,6,125832,151,41,2,3,5,0.483,8512.0,0.102,0.01728495136372306,3.815,-0.0011443829868395957,0.6100000000000003,11782.882352941177,-5647.0,1854.4683544303798,-42880,35163,0.43037974683544306,26701.9620,79,300,14242.328893654068,0,47352.0000,0,47,541,0,False
368880,60,6148,True,1,1,1,6,125832,151,41,2,3,5,0.483,8512.0,0.102,0.01728495136372306,3.815,-0.0011443829868395957,0.6100000000000003,19081.35087719298,-8880.89156626506,2503.7357142857145,-64500,49781,0.40714285714285714,62068.9571,140,1100,28983.577371103354,0,105719.5000,0,21,590,0,False
300204,36,8339,False,1,0,1,6,161954,21,37,20,3,8,0.48,8720.0,0.116,0.02278424737888536,4.115,-0.00048161823727725157,0.77,7504.363636363636,-5304.545454545455,-180.98181818181817,-18300,28365,0.4,34593.9273,55,16771,10151.94194383884,0,33897.3333,0,30,364,0,False
83016,12,6918,False,1,0,1,6,161954,21,37,20,3,8,0.48,8720.0,0.116,0.02278424737888536,4.115,-0.00048161823727725157,0.77,19432.209677419356,-10256.761904761905,765.4910179640718,-64400,48783,0.3712574850299401,69115.4551,167,700,25565.70749806712,0,84877.3333,0,15,632,0,False
61056,48,1272,False,1,0,0,6,161954,21,37,20,3,8,0.48,8720.0,0.116,0.02278424737888536,4.115,-0.00048161823727725157,0.77,6116.105263157895,-4117.75,19.340425531914892,-13500,16248,0.40425531914893614,35753.1489,47,900,8655.401252984084,0,33532.5000,0,37,347,0,False
77640,12,6470,False,2,0,1,7,67298,71,19,10,0,7,0.43799999999999994,8561.0,0.11,0.016018306636155607,0.97,0.0014562096941959641,0.64,11740.470588235294,-9795.285714285714,-1659.5555555555557,-35000,38818,0.37777777777777777,54297.0222,45,700,21905.726295995344,0,30826.0000,0,26,333,0,False
64656,48,1347,True,1,1,1,7,67298,71,19,10,0,7,0.43799999999999994,8561.0,0.11,0.016018306636155607,0.97,0.0014562096941959641,0.64,4775.857142857143,-5600.0,3478.875,-5600,13609,0.875,24883.7500,8,200,11085.0823153236,0,35740.0000,0,49,124,0,False
91584,24,3816,False,1,0,0,3,133777,24,17,7,3,11,0.847,8705.0,0.116,0.03554048902277671,6.68,0.001562301441951905,1.8600000000000003,11374.9,-13324.2,-3444.56,-30600,47906,0.4,45185.5200,25,1000,14900.422249372668,0,49843.0000,0,42,211,0,False
46320,24,1930,True,1,0,1,3,133777,24,17,7,3,11,0.847,8705.0,0.116,0.03554048902277671,6.68,0.001562301441951905,1.8600000000000003,15450.363636363636,-6807.515789473684,238.14388489208633,-61600,49053,0.31654676258992803,44405.8633,139,900,21262.456854731096,0,25103.0000,0,17,544,0,False
244560,60,4076,False,1,0,0,6,109164,98,16,6,1,4,0.636,8757.0,0.096,0.021449378916126194,3.665,0.002372577040049833,0.5700000000000003,6316.4,-7760.4375,-2346.269230769231,-24600,36680,0.38461538461538464,35743.8462,26,1000,14793.8822222938,0,25433.0000,0,26,258,0,False
189300,60,3155,False,1,0,1,6,109164,98,16,6,1,4,0.636,8757.0,0.096,0.021449378916126194,3.665,0.002372577040049833,0.5700000000000003,4228.371428571429,-3896.28,-550.8352941176471,-24960,28413,0.4117647058823529,30799.6588,85,800,11643.873582833607,0,24530.0000,0,40,413,0,False
20352,48,424,True,1,1,0,6,109164,98,16,6,1,4,0.636,8757.0,0.096,0.021449378916126194,3.665,0.002372577040049833,0.5700000000000003,2023.1333333333334,-2911.3809523809523,-855.3333333333334,-9600,9100,0.4166666666666667,30595.1111,36,400,9360.065440113647,0,21282.0000,0,47,283,0,False
276660,36,7685,True,1,0,1,6,124605,11,42,14,1,8,0.46,8772.0,0.126,0.024124232574936802,4.835000000000001,0.002439709481963003,0.29000000000000004,3297.375,-3404.090909090909,92.32608695652173,-9800,11600,0.5217391304347826,19783.6522,46,500,5739.942834957699,0,19783.0000,0,45,314,1,False
123696,48,2577,True,1,0,1,6,124605,11,42,14,1,8,0.46,8772.0,0.126,0.024124232574936802,4.835000000000001,0.002439709481963003,0.29000000000000004,7888.235294117647,-7508.466666666666,-1939.4468085106382,-32100,46075,0.3617021276595745,46135.7447,47,300,19291.214904406712,0,25194.5000,0,54,336,0,False
39576,12,3298,False,1,0,0,3,105058,32,19,7,2,10,0.81,9272.0,0.118,0.04209579470387786,3.01,0.0015705610234346742,0.4200000000000004,7368.38,-7366.340909090909,471.27659574468083,-36800,48352,0.5319148936170213,49826.2872,94,300,26963.99321223419,0,33374.3333,0,14,522,0,False
162468,36,4513,True,1,1,0,3,105058,32,19,7,2,10,0.81,9272.0,0.118,0.04209579470387786,3.01,0.0015705610234346742,0.4200000000000004,12202.777777777777,-15160.0,2430.3571428571427,-34500,27076,0.6428571428571429,48974.9286,14,700,22473.09086588506,0,74639.0000,0,38,148,0,False
91152,24,3798,True,1,0,1,3,105058,32,19,7,2,10,0.81,9272.0,0.118,0.04209579470387786,3.01,0.0015705610234346742,0.4200000000000004,9616.708333333334,-6212.6,226.4406779661017,-26700,34184,0.4067796610169492,43750.8983,59,400,13294.748955368368,0,39379.0000,0,53,465,0,True
252060,60,4201,False,1,0,0,6,110643,49,41,4,1,4,0.519,8441.0,0.115,0.018668148911363574,3.9650000000000003,0.0033712028777238504,1.0300000000000002,12877.045454545454,-8287.84,1619.127659574468,-41700,49937,0.46808510638297873,55302.9149,47,900,21026.66858694209,0,91584.0000,0,28,232,1,False
189696,24,7904,True,1,0,0,6,110643,49,41,4,1,4,0.519,8441.0,0.115,0.018668148911363574,3.9650000000000003,0.0033712028777238504,1.0300000000000002,4766.666666666667,0.0,4766.666666666667,600,11500,1.0,11733.3333,3,600,8944.396135135241,0,22500.0000,0,24,134,1,False
192744,36,5354,True,1,1,0,6,110643,49,41,4,1,4,0.519,8441.0,0.115,0.018668148911363574,3.9650000000000003,0.0033712028777238504,1.0300000000000002,5960.107142857143,-6628.72972972973,-1205.8461538461538,-47700,41064,0.4307692307692308,35908.9231,65,700,16333.202380717243,0,29026.5000,0,23,488,0,False
89340,60,1489,True,1,1,0,6,110643,49,41,4,1,4,0.519,8441.0,0.115,0.018668148911363574,3.9650000000000003,0.0033712028777238504,1.0300000000000002,4462.25,-3395.5,302.2647058823529,-8200,17313,0.47058823529411764,39217.7941,34,500,10447.628632653808,0,41530.0000,0,24,267,0,False
89340,60,1489,True,1,1,0,6,110643,49,41,4,1,4,0.519,8441.0,0.115,0.018668148911363574,3.9650000000000003,0.0033712028777238504,1.0300000000000002,5868.117647058823,-3621.0526315789475,859.9444444444445,-7800,17313,0.4722222222222222,40713.6111,36,12042,9602.829606937557,0,42235.0000,0,24,267,0,False
54396,36,1511,True,1,0,1,6,110643,49,41,4,1,4,0.519,8441.0,0.115,0.018668148911363574,3.9650000000000003,0.0033712028777238504,1.0300000000000002,1712.375,-2601.875,-444.75,-5200,9900,0.5,29572.5000,16,800,10147.061563575931,0,36209.0000,0,57,191,0,False
143904,24,5996,False,1,0,1,2,102609,75,33,2,3,6,0.52,8187.0,0.094,0.02074379440399965,5.140000000000001,0.00010720307185529534,0.6200000000000001,13196.809523809523,-6846.409638554217,-111.888,-60500,46108,0.336,50483.3680,125,700,23477.41052996638,0,38336.0000,0,43,518,0,False
141240,24,5885,True,1,0,1,2,102609,75,33,2,3,6,0.52,8187.0,0.094,0.02074379440399965,5.140000000000001,0.00010720307185529534,0.6200000000000001,17153.04,-6033.135593220339,867.5119047619048,-43500,52968,0.2976190476190476,58968.1786,84,1000,19914.280693201956,0,45872.0000,0,32,388,0,False
135360,48,2820,True,1,0,1,2,102609,75,33,2,3,6,0.52,8187.0,0.094,0.02074379440399965,5.140000000000001,0.00010720307185529534,0.6200000000000001,18738.1,-12370.027777777777,1770.030303030303,-46400,48633,0.45454545454545453,67951.9848,66,200,30925.1525610467,0,54876.5000,0,20,363,0,True
299088,36,8308,True,1,0,0,4,106054,38,25,6,2,6,0.631,8110.0,0.109,0.029810285326343184,6.16,-0.0015558111905255812,0.7800000000000002,17791.767441860466,-10755.0,1279.421568627451,-59400,47189,0.4215686274509804,53738.9706,102,500,36101.95085855128,0,19449.0000,0,27,419,1,False
129408,24,5392,True,1,0,0,4,106054,38,25,6,2,6,0.631,8110.0,0.109,0.029810285326343184,6.16,-0.0015558111905255812,0.7800000000000002,7500.333333333333,-2370.2727272727275,628.3924050632911,-10800,24212,0.3037974683544304,29722.0886,79,1000,11724.609614498973,0,28980.0000,0,34,440,0,False
82896,12,6908,False,1,1,1,2,75685,31,28,5,1,9,0.608,8208.0,0.155,0.024991742088921187,2.0749999999999997,0.006117460527185043,0.3699999999999999,16928.076923076922,-7675.9838709677415,-406.60227272727275,-38600,62168,0.29545454545454547,55095.8864,88,11724,24296.587244654074,0,58891.0000,0,22,482,0,True
63360,60,1056,True,1,1,1,2,75685,31,28,5,1,9,0.608,8208.0,0.155,0.024991742088921187,2.0749999999999997,0.006117460527185043,0.3699999999999999,3878.6363636363635,-2032.4150943396226,648.8865979381443,-7300,12138,0.4536082474226804,29636.9588,97,14792,5340.227418836901,0,25642.5000,0,39,638,0,False
41904,12,3492,False,1,0,1,4,285387,0,2,8,5,7,0.899,10177.0,0.081,0.03501561038169223,7.1899999999999995,0.0008059231850084271,1.12,6959.540983606557,-6331.983333333334,368.702479338843,-51700,48546,0.5041322314049587,36526.3306,121,900,20618.136532092492,0,39205.0000,0,20,603,0,False
36684,12,3057,False,1,0,0,4,285387,0,2,8,5,7,0.899,10177.0,0.081,0.03501561038169223,7.1899999999999995,0.0008059231850084271,1.12,5182.0,-3869.9180327868853,-127.29807692307692,-24480,18552,0.41346153846153844,30056.7019,104,700,8204.29248447211,0,35093.0000,0,16,631,0,False
134784,24,5616,True,1,0,0,4,285387,0,2,8,5,7,0.899,10177.0,0.081,0.03501561038169223,7.1899999999999995,0.0008059231850084271,1.12,7709.7037037037035,-10864.666666666666,-416.5833333333333,-58800,38529,0.5625,44551.7708,48,12954,24658.061253911455,0,21119.0000,0,54,288,0,False
89880,24,3745,True,2,0,1,4,285387,0,2,8,5,7,0.899,10177.0,0.081,0.03501561038169223,7.1899999999999995,0.0008059231850084271,1.12,16579.846153846152,-10658.461538461539,2960.6923076923076,-47100,46981,0.5,64130.8846,26,800,27232.813019374713,0,39080.0000,0,32,154,0,False
100224,48,2088,True,1,0,0,4,285387,0,2,8,5,7,0.899,10177.0,0.081,0.03501561038169223,7.1899999999999995,0.0008059231850084271,1.12,2949.6428571428573,-11050.0,1199.6875,-15100,12528,0.875,28317.9375,16,700,9809.833570636853,0,31387.0000,0,39,125,1,False
49440,60,824,True,1,0,0,4,285387,0,2,8,5,7,0.899,10177.0,0.081,0.03501561038169223,7.1899999999999995,0.0008059231850084271,1.12,9169.67857142857,-3802.4754098360654,278.65168539325845,-20000,30378,0.3146067415730337,46939.2584,89,300,12731.499631457393,0,53022.0000,0,29,464,0,False
123600,60,2060,True,1,1,1,4,285387,0,2,8,5,7,0.899,10177.0,0.081,0.03501561038169223,7.1899999999999995,0.0008059231850084271,1.12,7991.470588235294,-7880.28,-1456.0,-43300,47109,0.40476190476190477,35928.8571,42,300,19773.684435887717,0,15513.0000,0,28,297,0,False
86184,12,7182,True,1,0,0,4,285387,0,2,8,5,7,0.899,10177.0,0.081,0.03501561038169223,7.1899999999999995,0.0008059231850084271,1.12,18406.923076923078,-8570.666666666666,2742.516129032258,-32200,64642,0.41935483870967744,60825.3548,31,300,26692.46114850431,0,24709.0000,0,55,237,0,False
86184,12,7182,True,1,0,0,4,285387,0,2,8,5,7,0.899,10177.0,0.081,0.03501561038169223,7.1899999999999995,0.0008059231850084271,1.12,16749.69230769231,-13217.714285714286,-1759.5882352941176,-50500,43095,0.38235294117647056,58459.3529,34,300,22029.43908645129,0,39661.0000,0,55,237,0,False
45024,48,938,True,1,0,0,4,285387,0,2,8,5,7,0.899,10177.0,0.081,0.03501561038169223,7.1899999999999995,0.0008059231850084271,1.12,7329.578947368421,-6501.0,1227.8529411764705,-22100,31637,0.5588235294117647,41485.3824,34,800,12940.672855073706,0,56184.0000,0,39,214,0,False
17508,12,1459,False,1,0,1,1,107870,84,29,6,1,6,0.58,8754.0,0.137,0.035561323815704086,4.07,0.0005933067581347919,0.47999999999999954,5610.185185185185,-3055.5882352941176,780.0819672131148,-11400,17580,0.4426229508196721,38672.8852,61,900,9561.835742017496,0,48027.0000,0,48,450,0,False
74124,36,2059,True,2,0,0,1,107870,84,29,6,1,6,0.58,8754.0,0.137,0.035561323815704086,4.07,0.0005933067581347919,0.47999999999999954,12690.757575757576,-7915.254237288135,-523.9673913043479,-43200,49816,0.358695652173913,56046.5543,92,400,30669.890452294436,0,27285.0000,0,57,529,0,False
392460,60,6541,True,1,1,0,1,107870,84,29,6,1,6,0.58,8754.0,0.137,0.035561323815704086,4.07,0.0005933067581347919,0.47999999999999954,16753.153846153848,-8935.74074074074,-586.85,-35300,58870,0.325,54514.2083,120,900,18864.58922421222,0,53252.5000,0,15,678,0,False
98184,24,4091,True,1,0,0,6,114200,101,41,4,1,4,0.43700000000000006,8403.0,0.105,0.02134413309982487,5.73,0.0049124343257443085,-0.020000000000000462,6258.25,-10233.333333333334,1760.5454545454545,-18200,24545,0.7272727272727273,42934.2727,11,23793,16112.016617142448,0,68956.0000,0,49,111,0,False
